Sweden,SWE,,1900 Summer
Finland,FIN,,1932 Winter
Finland,FIN,,1936 Winter
Finland,FIN,,1988 Winter
Finland,FIN,,1992 Winter
Aschenbrodel,GER,,1900 Summer
Liechtenstein,LIE,,1992 Summer
Liechtenstein,LIE,,1996 Summer
United States-1,USA,,1980 Winter
Germany-3,GER,,1960 Winter
United States Virgin Islands,ISV,"Virgin Islands, US",1968 Summer
Australasia,ANZ,Australasia,1912 Summer
Australia,AUS,,1928 Summer
Poland,POL,,1980 Winter
Whitini Star,FRA,,2008 Summer
Guatemala,GUA,,1996 Summer
Venezuela,VEN,,1998 Winter
Venezuela,VEN,,2002 Winter
Italy-2,ITA,,1924 Winter
Poland,POL,,1994 Winter
Switzerland,SUI,,1968 Winter
Puerto Rico-1,PUR,,1992 Winter
Austria,AUT,,1932 Summer
Sierra Leone,SLE,,2008 Summer
Luxembourg,LUX,,2008 Summer
Bera,NOR,,1924 Summer
Germany,GER,,1896 Summer
Austria,AUT,,1928 Winter
Panama,PAN,,2008 Summer
Cayman Islands,CAY,,1984 Summer
Togo,TOG,,1984 Summer
South Africa,RSA,,1912 Summer
Poland,POL,,2006 Winter
Netherlands-2,NED,,2008 Summer
Netherlands Antilles,AHO,Netherlands Antilles,1988 Summer
Paraguay,PAR,,1988 Summer
Nepal,NEP,,1996 Summer
Fiji,FIJ,,1992 Summer
Soviet Union-3,URS,,1976 Winter
Ireland,IRL,,1980 Summer
Nepal,NEP,,2000 Summer
Chile,CHI,,1960 Winter
Chile,CHI,,1964 Winter
Slaghoken,SWE,,1948 Summer
Slaghoken II,SWE,,1956 Summer
West Germany-1,FRG,,1988 Summer
Czech Republic-2,CZE,,2010 Winter
Papua New Guinea,PNG,,2000 Summer
Papua New Guinea,PNG,,2004 Summer
Papua New Guinea,PNG,,2008 Summer
Kenya,KEN,,1998 Winter
Kenya,KEN,,2002 Winter
Kenya,KEN,,2006 Winter
Slovenia,SLO,,1998 Winter
Slovenia,SLO,,2002 Winter
Great Britain/Germany,GBR,,1896 Summer
Indonesia,INA,,1960 Summer
Trinidad and Tobago,TTO,Trinidad and Tobago,1992 Summer
Mongolia,MGL,,2014 Winter
Fiji,FIJ,,1996 Summer
Venezuela,VEN,,1988 Summer
Georgia,GEO,,2012 Summer
Sri Lanka,SRI,,1984 Summer
Sri Lanka,SRI,,1988 Summer
San Marino,SMR,,1984 Winter
San Marino,SMR,,1984 Summer
Luxembourg,LUX,,1976 Summer
Federated States of Micronesia,FSM,,2004 Summer
Nikh,GRE,,1956 Summer
Malta,MLT,,1928 Summer
Swift,GBR,,1948 Summer
Ukraine-2,UKR,,2008 Summer
Malta,MLT,,1996 Summer
Individual Olympic Athletes,IOA,Individual Olympic Athletes,2012 Summer
Sao Tome and Principe,STP,,2008 Summer
Sao Tome and Principe,STP,,2016 Summer
Central African Republic,CAF,,2008 Summer
Seychelles,SEY,,1984 Summer
Germany-2,GER,,1992 Winter
Norway,NOR,,1924 Winter
Germany-2,GER,,1964 Winter
East Germany,GDR,,1968 Winter
East Germany-1,GDR,,1968 Winter
East Germany-2,GDR,,1972 Winter
Thailand,THA,,2004 Summer
Thailand,THA,,1992 Summer
Netherlands,NED,,1984 Winter
Tajikistan,TJK,,1996 Summer
Equatorial Guinea,GEQ,,1984 Summer
Equatorial Guinea,GEQ,,1988 Summer
Andorinha,BRA,,1948 Summer
Malta,MLT,,1960 Summer
Malta,MLT,,2012 Summer
Germany-2,GER,,2016 Summer
Iceland,ISL,,1980 Summer
Kyrgyzstan,KGZ,,2006 Winter
France-2,FRA,,1924 Summer
Estonia,EST,,2006 Winter
Austria,AUT,,1956 Summer
Unified Team-1,EUN,,1992 Winter
Netherlands,NED,,1998 Winter
Netherlands,NED,,2006 Winter
Spain,ESP,,1992 Winter
Cupidon III,ARG,,1928 Summer
Macedonia,MKD,,1996 Summer
Macedonia,MKD,,2000 Summer
Austria,AUT,,1932 Winter
Spain-1,ESP,,1996 Summer
Central African Republic,CAF,,2012 Summer
Athens-2,GRE,,1906 Summer
Bulgaria-2,BUL,,1988 Winter
South Africa,RSA,,2006 Winter
Marga-2,SWE,,1912 Summer
Serendipity,CAN,,1964 Summer
Monaco,MON,,2006 Winter
Suriname,SUR,,1976 Summer
L'Aile VI,FRA,,1928 Summer
Gabon,GAB,,1992 Summer
Cercle de l'Aviron Roubaix-4,FRA,,1900 Summer
Congo (Brazzaville),CGO,,2016 Summer
Gabon,GAB,,1988 Summer
Central African Republic,CAF,,2016 Summer
Algeria,ALG,,1992 Winter
Togo,TOG,,2004 Summer
Togo,TOG,,2008 Summer
Gabon,GAB,,1996 Summer
Caprice,CAN,,1932 Summer
Laos,LAO,,1980 Summer
Senegal,SEN,,2016 Summer
"New College, Oxford-2",GBR,,1912 Summer
Canada-1,CAN,,1998 Winter
Canada-1,CAN,,2002 Winter
Canada-1,CAN,,2004 Summer
France-2,FRA,,2006 Winter
France-2,FRA,,2010 Winter
France-1,FRA,,2014 Winter
Compigne Polo Club,FRA,,1900 Summer
Gabon,GAB,,2000 Summer
Netherlands Antilles,AHO,Netherlands Antilles,1964 Summer
Singapore,SGP,,2000 Summer
Singapore,SGP,,2004 Summer
Belgium,BEL,,1964 Winter
Canada-1,CAN,,1956 Winter
Great Britain,GBR,,1928 Winter
Vision,GBR,,1956 Summer
Toronto Argonauts,CAN,,1912 Summer
Cambridge University Boat Club-2,GBR,,1908 Summer
Venezuela,VEN,,1964 Summer
Venezuela,VEN,,1968 Summer
Russia-2,RUS,,2006 Winter
Peru,PER,,2016 Summer
Slovenia,SLO,,2008 Summer
Turkey,TUR,,1948 Winter
France-2,FRA,,1936 Winter
Czechoslovakia-1,TCH,,1972 Summer
Italy-1,ITA,,2012 Summer
Azerbaijan,AZE,,2014 Winter
Germany,GER,,1904 Summer
Great Britain-1,GBR,,1996 Summer
Canada-2,CAN,,1998 Winter
Trickson VI,CAN,,1952 Summer
Austria,AUT,,1952 Winter
St. Rose-2,USA,,1904 Summer
Calcinhas,POR,,1960 Summer
Brazil,BRA,,1924 Summer
Gteborgs Roddfrening-2,SWE,,1912 Summer
West Germany-2,FRG,,1980 Winter
Minerva Amsterdam,NED,,1900 Summer
Great Britain-1,GBR,,1956 Winter
Chamukina,MEX,,1960 Summer
Nausikaa 4,MEX,,1964 Summer
Germany-2,GER,,1994 Winter
Canada-3,CAN,,1988 Winter
Canada-1,CAN,,1992 Winter
Canada-1,CAN,,1994 Winter
Moldova,MDA,,2008 Summer
New York Athletic Club-1,USA,,1904 Summer
Arcturus,ARG,,1952 Summer
Luxembourg,LUX,,1980 Summer
Belgium-1,BEL,,1936 Winter
Germany-2,GER,,1952 Winter
St. Louis Southwest Turnverein #1-2,USA,,1904 Summer
Nicaragua,NCA,,2012 Summer
New Zealand,NZL,,2010 Winter
Nauru,NRU,,2016 Summer
Jo,NOR,,1920 Summer
Lucky Star,GBR,,2008 Summer
East Germany-2,GDR,,1968 Winter
East Germany-1,GDR,,1972 Winter
Ireland,IRL,,2000 Summer
United States-2,USA,,1992 Winter
Austria-2,AUT,,1976 Winter
Namoussa,FRA,,1924 Summer
Germany-2,GER,,1936 Winter
Finland,FIN,,1924 Winter
Soviet Union-1,URS,,1976 Winter
Soviet Union-1,URS,,1980 Winter
Romania,ROU,,1972 Winter
Uzbekistan,UZB,,1994 Winter
Costa Rica,CRC,,1996 Summer
Costa Rica,CRC,,2008 Summer
Montenegro,MNE,,2008 Summer
Moldova,MDA,,2006 Winter
Jamaica,JAM,,1964 Summer
Netherlands Antilles,AHO,Netherlands Antilles,1952 Summer
Croatia,CRO,,2014 Winter
Philippines,PHI,,1996 Summer
Philippines,PHI,,2000 Summer
Philippines,PHI,,2004 Summer
Briar,SWE,,2008 Summer
Germany-2,GER,,2008 Summer
Germany-1,GER,,2012 Summer
Chile,CHI,,1968 Winter
Panhellenios Gymnastikos Syllogos-1,GRE,,1906 Summer
Uruguay,URU,,2008 Summer
Grenada,GRN,,1996 Summer
Italy-1,ITA,,1936 Winter
Czechoslovakia,TCH,,1964 Winter
Australia,AUS,,1964 Winter
Netherlands-2,NED,,2002 Winter
Netherlands-1,NED,,2006 Winter
Netherlands,NED,,1948 Winter
Netherlands,NED,,1952 Winter
Netherlands,NED,,1956 Winter
Netherlands,NED,,1960 Winter
Latvia-2,LAT,,2014 Winter
Bermuda,BER,,1992 Summer
Bermuda,BER,,2000 Summer
Poland,POL,,1948 Winter
Poland,POL,,1956 Winter
Gabbiano,AUS,,1960 Summer
Gran Gesto,CAN,,2008 Summer
Jamaica,JAM,,1968 Summer
Netherlands-1,NED,,2016 Summer
Cook Islands,COK,,2012 Summer
Great Britain-1,GBR,,1980 Winter
Great Britain-1,GBR,,1984 Winter
American Samoa,ASA,,1992 Summer
American Samoa,ASA,,1996 Summer
Ceres II,GBR,,1948 Summer
United States-1,USA,,1936 Winter
Covunco III,ARG,,1956 Summer
Jamaica,JAM,,2002 Winter
Canada-2,CAN,,2010 Winter
Australia-2,AUS,,2004 Summer
Antigua and Barbuda,ANT,Antigua and Barbuda,1988 Summer
Great Britain-2,GBR,,1908 Summer
Great Britain-1,GBR,,1928 Winter
Croatia,CRO,,2010 Winter
Chicago Archers,USA,,1904 Summer
Guatemala,GUA,,1988 Winter
Norway-1,NOR,,1952 Winter
Royal Club Nautique de Gand,BEL,,1900 Summer
Italy-1,ITA,,1994 Winter
Italy-1,ITA,,1998 Winter
France-1,FRA,,1924 Summer
Roddklubben af 1912-1,SWE,,1912 Summer
Roddklubben af 1912-2,SWE,,1912 Summer
Bucintoro Venezia-1,ITA,,1906 Summer
Bucintoro Venezia,ITA,,1906 Summer
Austria,AUT,,1980 Winter
Italy-1,ITA,,1980 Winter
Austria-2,AUT,,1928 Winter
Austria,AUT,,1992 Winter
Italy-2,ITA,,1988 Winter
Italy-1,ITA,,2000 Summer
Edelweiss II-1,BEL,,1920 Summer
Bamba,ITA,,1928 Summer
United States-1,USA,,2004 Summer
United States-1,USA,,2008 Summer
United States-2,USA,,2012 Summer
United States-1,USA,,2012 Summer
Rush IV,USA,,1956 Summer
United States-2,USA,,1932 Winter
Boston Archers,USA,,1904 Summer
Ali-Baba II,SUI,,1948 Summer
Ali-Baba IV,SUI,,1952 Summer
Ali-Baba VI,SUI,,1960 Summer
Ali-Baba IX,SUI,,1964 Summer
Czech Republic-2,CZE,,1994 Winter
Papua New Guinea,PNG,,1984 Summer
Guinea Bissau,GBS,,2016 Summer
Czechoslovakia,TCH,,1960 Winter
San Marino,SMR,,2008 Summer
Liechtenstein,LIE,,1960 Summer
Liechtenstein,LIE,,1964 Summer
Liechtenstein,LIE,,1936 Winter
Liechtenstein,LIE,,1948 Summer
Liechtenstein,LIE,,1984 Summer
Liechtenstein,LIE,,1992 Winter
Liechtenstein,LIE,,1994 Winter
Liechtenstein,LIE,,1998 Winter
Liechtenstein,LIE,,2002 Winter
Liechtenstein,LIE,,2006 Winter
Liechtenstein,LIE,,2010 Winter
Liechtenstein,LIE,,1976 Summer
Switzerland,SUI,,1956 Summer
Upton Park FC,GBR,,1900 Summer
Great Britain-2,GBR,,2010 Winter
Mauritius,MRI,,2004 Summer
"BLO Polo Club, Rugby",GBR,,1900 Summer
Hurlingham-2,GBR,,1908 Summer
Leander Club-1,GBR,,1908 Summer
Moldova,MDA,,1998 Winter
Moldova,MDA,,2002 Winter
Laos,LAO,,2016 Summer
Indonesia-2,INA,,2004 Summer
Romania-2,ROU,,1936 Winter
Romania,ROU,,1936 Winter
Romania-1,ROU,,1992 Winter
Western Rowing Club-3,USA,,1904 Summer
Pigoule,FRA,,1964 Summer
Liechtenstein,LIE,,1972 Winter
South Vietnam,VNM,,1968 Summer
Poland,POL,,1924 Winter
India,IND,,1964 Winter
India,IND,,1968 Winter
Montenegro,MNE,,2014 Winter
Fiji,FIJ,,2004 Summer
Fiji,FIJ,,2008 Summer
Sri Lanka,SRI,,1964 Summer
Lithuania,LTU,,1928 Winter
Latvia-2,LAT,,2002 Winter
Serbia,SRB,,2014 Winter
Nepal,NEP,,1924 Winter
Bermuda,BER,,2012 Summer
Snowten III,FRA,,1960 Summer
Guatemala,GUA,,1972 Summer
Hungaria,HUN,,1928 Summer
Libellule de Paris,GBR,,1900 Summer
Leander Club-1,GBR,,1912 Summer
Scram,CAN,,1960 Summer
United States Virgin Islands-2,ISV,"Virgin Islands, US",1992 Winter
United States Virgin Islands-1,ISV,"Virgin Islands, US",1992 Winter
Bosnia and Herzegovina,BIH,,1992 Summer
Amstel Amsterdam,NED,,1908 Summer
Bermuda,BER,,1984 Summer
Australia,AUS,,1976 Winter
Estonia,EST,,1928 Winter
Guyana,GUY,,2004 Summer
Guyana,GUY,,2008 Summer
Barbados,BAR,,1968 Summer
Ireland,IRL,,1976 Summer
Ireland,IRL,,1988 Summer
Tanzania,TAN,,1992 Summer
Scotland-3,GBR,,1908 Summer
United States-1,USA,,1972 Summer
Puerto Rico,PUR,,2000 Summer
Rwanda,RWA,,1984 Summer
United States-2,USA,,1998 Winter
Peri II,ZIM,,1964 Summer
Liverpool Police Team-2,GBR,,1908 Summer
Vinha,AUS,,1952 Summer
Buraddoo,AUS,,1956 Summer
Fantasio III,SUI,,1960 Summer
Pousse-Moi Pas VII,SUI,,1964 Summer
Zambia,ZAM,,1992 Summer
Zambia,ZAM,,2008 Summer
Zambia,ZAM,,1988 Summer
Zambia,ZAM,,2000 Summer
Israel,ISR,,2014 Winter
Norwegian Rowing Association,NOR,,1908 Summer
Rwanda,RWA,,2016 Summer
Angola,ANG,,1980 Summer
Timor Leste,TLS,,2016 Summer
Dominican Republic,DOM,,2000 Summer
Ecuador,ECU,,1992 Summer
LaBandera,FRA,,1948 Summer
Gilliatt V,FRA,,1956 Summer
United States Golf Association-3,USA,,1904 Summer
Trans-Mississippi Golf Association-2,USA,,1904 Summer
Bangladesh,BAN,,2012 Summer
China,CHN,,1988 Summer
Singapore,SGP,,2008 Summer
China,CHN,,2010 Winter
China-2,CHN,,2004 Summer
China-1,CHN,,2008 Summer
China-1,CHN,,2012 Summer
Ecuador,ECU,,1996 Summer
Sarcelle-35,FRA,,1900 Summer
Sarcelle-3,FRA,,1900 Summer
Italy-1,ITA,,1992 Winter
Tango,ARG,,1960 Summer
Argentina,ARG,,1998 Winter
Ecuador,ECU,,2004 Summer
Bolivia,BOL,,1996 Summer
Bolivia,BOL,,2008 Summer
Albania,ALB,,2016 Summer
Bahamas,BAH,,1976 Summer
Argentina-1,ARG,,2008 Summer
France,FRA,,1896 Summer
Luxembourg,LUX,,2012 Summer
Monaco,MON,,2002 Winter
Brynhild-2,GBR,,1900 Summer
Bolivia,BOL,,2000 Summer
Mozambique,MOZ,,2008 Summer
Mozambique,MOZ,,2012 Summer
Mali,MLI,,1996 Summer
Mauritania,MTN,,2008 Summer
Senegal,SEN,,1968 Summer
Mali,MLI,,1972 Summer
Mali,MLI,,2000 Summer
Mali,MLI,,2012 Summer
Mali,MLI,,1988 Summer
Mali,MLI,,1964 Summer
Zimbabwe,ZIM,,1980 Summer
Espuma del Mar,VEN,,1960 Summer
Espuma del Mar,VEN,,1964 Summer
Twins II,ITA,,1928 Summer
Pupilles de Neptune de Lille #2-1,FRA,,1900 Summer
Moldova,MDA,,2014 Winter
Italy-2,ITA,,1998 Winter
Beaver,CAN,,1956 Summer
Canada,CAN,,1924 Winter
Argentina,ARG,,1900 Summer
Monaco-2,MON,,1992 Winter
Switzerland-1,SUI,,1972 Winter
Baccara,SUI,,1960 Summer
Cobweb-1,GBR,,1908 Summer
Great Britain-1,GBR,,1976 Winter
Panama,PAN,,1960 Summer
Panama,PAN,,1964 Summer
Australia,AUS,,1992 Winter
United States Virgin Islands,ISV,"Virgin Islands, US",2014 Winter
Australia-2,AUS,,1996 Summer
Pampero,ARG,,1952 Summer
El Salvador,ESA,,1984 Summer
Ral-Club Barcelona,ESP,,1900 Summer
Spain,ESP,,1936 Winter
Portugal,POR,,1920 Summer
Chile,CHI,,1976 Winter
Argentina-2,ARG,,2008 Summer
Switzerland-1,SUI,,1968 Winter
Paraguay,PAR,,2000 Summer
Canada-2,CAN,,1980 Winter
Vietnam,VIE,,1996 Summer
Switzerland-2,SUI,,1932 Winter
Guinea Bissau,GBS,,2004 Summer
Elvis Va,GER,,2008 Summer
Angola,ANG,,1992 Summer
Romolo,ITA,,1956 Summer
Aldebaran II,ITA,,1960 Summer
Aldebaran,ITA,,1964 Summer
Italy-2,ITA,,2010 Winter
Argus,POR,,1948 Summer
Equatorial Guinea,GEQ,,2004 Summer
Italy-2,ITA,,2016 Summer
Galatea II,ITA,,1952 Summer
Twins VIII,ITA,,1956 Summer
Costa Rica,CRC,,1984 Winter
Peru,PER,,2010 Winter
Peru,PER,,2014 Winter
San Marino,SMR,,1988 Winter
San Marino,SMR,,2006 Winter
San Marino,SMR,,2010 Winter
Peru,PER,,1976 Summer
Guyana,GUY,,1992 Summer
Antwerpia V,BEL,,1924 Summer
Denmark,DEN,,1968 Winter
Denmark,DEN,,1964 Winter
Lotta IV,SWE,,1952 Summer
Saga-2,SWE,,1908 Summer
Mari,SWE,,1960 Summer
Luxembourg,LUX,,2016 Summer
Paula,AUS,,1956 Summer
Oranje,NED,,1920 Summer
Willem-Six,NED,,1924 Summer
DeRuyter,NED,,1936 Summer
Ireland,IRL,,1952 Summer
Canada-3,CAN,,1964 Winter
Netherlands Antilles,AHO,Netherlands Antilles,1988 Winter
Netherlands Antilles,AHO,Netherlands Antilles,1992 Winter
Acturus,ARG,,1948 Summer
Mexico,MEX,,2002 Winter
Spain,ESP,,2014 Winter
Nicaragua,NCA,,1972 Summer
United States-2,USA,,1948 Winter
Canada-2,CAN,,1976 Winter
Panama,PAN,,2012 Summer
Dominican Republic,DOM,,1968 Summer
New Zealand,NZL,,1948 Summer
Societ Nautique de la Marne,FRA,,1900 Summer
Malta,MLT,,1992 Summer
Cuba,CUB,,1904 Summer
San Marino,SMR,,1980 Summer
San Marino,SMR,,1960 Summer
San Marino,SMR,,1972 Summer
San Marino,SMR,,1976 Summer
Mexico-2,MEX,,1992 Winter
Mexico,MEX,,1928 Winter
Greece-1,GRE,,1896 Summer
Greece-3,GRE,,1906 Summer
Greece-2,GRE,,1906 Summer
Belgium-1,BEL,,1928 Winter
Ireland,IRL,,1984 Summer
Italy-1,ITA,,1932 Winter
Italy,ITA,,1932 Winter
Belgium-1,BEL,,1952 Winter
Belgium,BEL,,1956 Winter
Honduras,HON,,2000 Summer
Spain,ESP,,2010 Winter
United States-1,USA,,2014 Winter
Haiti,HAI,,2016 Summer
Teresita,FIN,,1952 Summer
Bolivia,BOL,,2016 Summer
Hong Kong,HKG,Hong Kong,1964 Summer
United States-3,USA,,1996 Summer
Dominican Republic,DOM,,1980 Summer
Australia-2,AUS,,2000 Summer
Haiti,HAI,,1928 Summer
Haiti,HAI,,1932 Summer
Argentina-2,ARG,,1924 Summer
Italy-1,ITA,,1952 Winter
Italy-2,ITA,,1968 Winter
Great Britain-3,GBR,,1908 Summer
Finland,FIN,,2016 Summer
Sweden-2,SWE,,1912 Summer
Gambia,GAM,,1984 Summer
Czech Republic-1,CZE,,2000 Summer
Latvia,LAT,,2004 Summer
Nicaragua,NCA,,1984 Summer
Argentina,ARG,,1948 Winter
Barion/Bari-2,ITA,,1906 Summer
Czech Republic-2,CZE,,2012 Summer
North Korea,PRK,,2000 Summer
Russia-1,RUS,,1998 Winter
Eissero VI,FRA,,1952 Summer
New York Athletic Club-4,USA,,1904 Summer
K Division Metropolitan Police Team-3,GBR,,1908 Summer
New Zealand,NZL,,1960 Winter
China-2,CHN,,2012 Summer
China-2,CHN,,2016 Summer
Singapore,SGP,,1956 Summer
Hong Kong,HKG,Hong Kong,1996 Summer
Israel,ISR,,1998 Winter
Israel-1,ISR,,2002 Winter
Israel-1,ISR,,2006 Winter
Ecuador,ECU,,1988 Summer
Costa Rica,CRC,,1972 Summer
Lebanon,LIB,,2014 Winter
Hong Kong-1,HKG,Hong Kong,1988 Summer
Malaysia-1,MAS,,2004 Summer
Hong Kong,HKG,Hong Kong,2004 Summer
Hong Kong,HKG,Hong Kong,1976 Summer
Chinese Taipei,TPE,,1960 Summer
Chinese Taipei,TPE,,2016 Summer
Chinese Taipei,TPE,,1968 Summer
Hong Kong,HKG,Hong Kong,2000 Summer
Hong Kong,HKG,Hong Kong,1972 Summer
Singapore,SGP,,1972 Summer
Cambodia,CAM,,2012 Summer
Chinese Taipei,TPE,,2000 Summer
Chinese Taipei,TPE,,2008 Summer
Complex II,USA,,1952 Summer
Allegro,FRA,,1948 Summer
Gam II,FRA,,1956 Summer
India,IND,,1968 Summer
Malawi,MAW,,2008 Summer
Indonesia-2,INA,,2008 Summer
Chinese Taipei,TPE,,1988 Summer
Chinese Taipei,TPE,,1992 Summer
Chinese Taipei,TPE,,2012 Summer
China,CHN,,1948 Summer
Chinese Taipei,TPE,,2004 Summer
Chinese Taipei,TPE,,1964 Summer
Chinese Taipei,TPE,,1996 Summer
Chinese Taipei,TPE,,1984 Summer
Chinese Taipei,TPE,,1984 Winter
Chinese Taipei,TPE,,1998 Winter
Chinese Taipei,TPE,,1992 Winter
Chinese Taipei,TPE,,1994 Winter
South Korea,KOR,,1972 Winter
Chinese Taipei,TPE,,1972 Summer
North Korea,PRK,,1992 Winter
North Korea,PRK,,1980 Summer
South Korea-2,KOR,,2016 Summer
Thailand,THA,,1988 Summer
France-1,FRA,,1900 Summer
Ylliam VIII,SUI,,1952 Summer
Quand-Mme-33,FRA,,1900 Summer
Quand-Mme-2,FRA,,1900 Summer
United States-9,USA,,1904 Summer
Haiti,HAI,,1976 Summer
Berliner Ruderclub Sport-Borussia-1,GER,,1912 Summer
France-1,FRA,,1948 Winter
Haiti,HAI,,1972 Summer
Djibouti,DJI,,1984 Summer
Smyrna,GBR,,1906 Summer
Thailand,THA,,1996 Summer
France-1,FRA,,1952 Winter
South Vietnam,VNM,,1952 Summer
Belgium-1,BEL,,1900 Summer
Belgium-1,BEL,,1920 Summer
Belize,BIZ,,1984 Summer
Belize,BIZ,,1992 Summer
Guyana,GUY,,1948 Summer
Panama,PAN,,1952 Summer
Malaysia-1,MAS,,1992 Summer
Malaysia-1,MAS,,1996 Summer
Malaysia-1,MAS,,2000 Summer
Singapore,SGP,,1976 Summer
Trinidad and Tobago,TTO,Trinidad and Tobago,1988 Summer
Argentina-2,ARG,,2004 Summer
Chinese Taipei,TPE,,2002 Winter
Chinese Taipei-1,TPE,,1984 Winter
Chinese Taipei-1,TPE,,1988 Winter
Chinese Taipei,TPE,,1988 Winter
Chinese Taipei-2,TPE,,1988 Winter
Chinese Taipei-2,TPE,,1996 Summer
China-1,CHN,,1992 Summer
Chinese Taipei-2,TPE,,2000 Summer
China-1,CHN,,2000 Summer
China-1,CHN,,1988 Summer
China,CHN,,1992 Winter
China,CHN,,1994 Winter
China-1,CHN,,2004 Summer
Chinese Taipei,TPE,,1956 Summer
China-1,CHN,,1996 Summer
Chinese Taipei,TPE,,1972 Winter
Chinese Taipei,TPE,,1976 Winter
Singapore,SGP,,2012 Summer
Hong Kong,HKG,Hong Kong,1984 Summer
Grenada,GRN,,2016 Summer
Soviet Union-2,URS,,1980 Winter
Costa Rica,CRC,,1992 Winter
Ukraine-2,UKR,,1994 Winter
Myanmar,MYA,,2000 Summer
Uzbekistan,UZB,,1998 Winter
Armenia,ARM,,1998 Winter
Romania-1,ROU,,2006 Winter
Romania-1,ROU,,2010 Winter
Hong Kong,HKG,Hong Kong,1952 Summer
Hong Kong,HKG,Hong Kong,1956 Summer
Hong Kong,HKG,Hong Kong,1960 Summer
Hong Kong-1,HKG,Hong Kong,2004 Summer
Switzerland-1,SUI,,2012 Summer
Calimucho,FRA,,2008 Summer
Cambodia,CAM,,1972 Summer
Bhutan,BHU,,1984 Summer
Uruguay,URU,,1992 Summer
Japan,JPN,,1984 Winter
Zambia,ZAM,,2004 Summer
Botswana,BOT,,1980 Summer
Chinese Taipei-1,TPE,,1988 Summer
Lebanon,LIB,,1952 Summer
Tanzania,TAN,,1968 Summer
Zambia,ZAM,,1972 Summer
Malawi,MAW,,2000 Summer
Malawi,MAW,,2004 Summer
France-1,FRA,,2000 Summer
Canada-1,CAN,,1996 Summer
Zimbabwe,ZIM,,1992 Summer
Laos,LAO,,2008 Summer
Zambia,ZAM,,1984 Summer
Switzerland,SUI,,1932 Winter
Malawi,MAW,,1972 Summer
Zambia,ZAM,,2016 Summer
Zimbabwe,ZIM,,1984 Summer
Malawi,MAW,,2016 Summer
Mozambique,MOZ,,1984 Summer
Guam,GUM,,2000 Summer
Bhutan,BHU,,2012 Summer
Bhutan,BHU,,2000 Summer
Bhutan,BHU,,2004 Summer
North Korea,PRK,,2016 Summer
North Korea,PRK,,1996 Summer
North Korea,PRK,,2004 Summer
South Korea,KOR,,1952 Summer
North Korea,PRK,,1972 Winter
South Korea,KOR,,2014 Winter
North Korea-1,PRK,,1992 Summer
South Korea,KOR,,1964 Winter
South Korea,KOR,,1960 Winter
South Korea,KOR,,1948 Winter
Zambia,ZAM,,1996 Summer
Mauritius,MRI,,1988 Summer
Zambia,ZAM,,2012 Summer
Malaysia-2,MAS,,2000 Summer
Malaysia-2,MAS,,2004 Summer
Malaysia-2,MAS,,2008 Summer
Lebanon,LIB,,1996 Summer
Cambodia,CAM,,2016 Summer
Kingfisher,MYA,,1956 Summer
Yangon,MYA,,1960 Summer
France-2,FRA,,1968 Winter
France-2,FRA,,1972 Winter
France-1,FRA,,1976 Winter
Gustel V,GER,,1936 Summer
Sonja II,NOR,,1912 Summer
Jill,DEN,,1952 Summer
Kiel,DEN,,1936 Summer
KNS,NOR,,1936 Summer
Antigua and Barbuda,ANT,Antigua and Barbuda,1976 Summer
Galt Football Club,CAN,,1904 Summer
Vietnam,VIE,,2012 Summer
Singapore,SGP,,1968 Summer
Tim-Tam III,SUI,,1952 Summer
Uragan,URS,,1952 Summer
Kon-Tiki,URS,,1956 Summer
Vietnam,VIE,,1980 Summer
India,IND,,1992 Winter
Angelita,USA,,1936 Summer
Babe,USA,,1928 Summer
Ukraine-2,UKR,,2002 Winter
Kyrgyzstan,KGZ,,2002 Winter
Austria-1,AUT,,1972 Winter
Poland-2,POL,,1956 Winter
Poland-1,POL,,1956 Winter
Luxembourg,LUX,,1936 Summer
Antares,ARG,,1948 Summer
Venilia,ITA,,1960 Summer
Austria,AUT,,1984 Winter
Thailand,THA,,2000 Summer
Yugoslavia,YUG,Yugoslavia,1920 Summer
Romania-1,ROU,,1992 Summer
Philippines,PHI,,1972 Winter
Hatuey,CUB,,1924 Summer
Senegal,SEN,,2000 Summer
Croatia,CRO,,1992 Winter
Mauritius,MRI,,1992 Summer
Mauritius-1,MRI,,1996 Summer
Great Britain-2,GBR,,2008 Summer
Brazil,BRA,,2010 Winter
Cincinnati Archers,USA,,1904 Summer
Barbados,BAR,,1976 Summer
Bahamas,BAH,,1984 Summer
Bahamas,BAH,,1996 Summer
Morena,DEN,,1948 Summer
Luxembourg,LUX,,1992 Summer
United States Virgin Islands,ISV,"Virgin Islands, US",2016 Summer
France-2,FRA,,2004 Summer
France-2,FRA,,2008 Summer
Great Britain,GBR,,1960 Winter
Greece,GRE,,1932 Summer
Haiti,HAI,,2000 Summer
Libellule de Paris,FRA,,1900 Summer
Libellule de Paris-3,FRA,,1900 Summer
New Zealand,NZL,,1928 Summer
Great Britain-1,GBR,,1936 Winter
Great Britain-1,GBR,,1972 Winter
Great Britain-2,GBR,,1972 Winter
Australia,AUS,,1972 Winter
United States-2,USA,,1968 Winter
United States-1,USA,,1968 Winter
British Virgin Islands,IVB,,2000 Summer
Belgium,BEL,,1906 Summer
Great Britain-1,GBR,,1992 Summer
Papua New Guinea,PNG,,1976 Summer
